PX2,Main,Midblock Route,Side 1 Route,Side 2 Route,Activation Date,Latitude,Longitude,Count Date,8HrPedVol,8HrVehVol,24HrPedVol,24HrVehVol
1999,ST GEORGE ST,112m NORTH OF,COLLEGE ST,,12/19/2003,43.6597,-79.39661,4/19/2010,"2,464","4,311","4,928","8,622"
2000,LAWRENCE AVE W,,DUCKWORTH ST,BLACKSTONE ST,7/2/2004,43.70364,-79.50002,12/14/2009,394,"9,408",788,"18,816"
2001,PAPE AVE,,FLOYD AVE,,3/9/2006,43.68755,-79.34809,3/8/2010,"1,306","9,659","2,612","19,318"
2002,ST CLAIR AVE W,,TWEEDSMUIR AVE,,2/15/2007,43.68424,-79.41346,10/8/2009,"1,240","11,903","2,480","23,806"
2003,MILITARY TRL,335m EAST OF,MORNINGSIDE AVE,PRIVATE ACCESS,9/28/2004,43.78781,-79.19063,1/13/2010,524,"7,689","1,048","15,378"
2004,LAKE SHORE BLVD W,,FIRST ST,,6/18/2004,43.60227,-79.49849,12/2/2009,412,"8,648",824,"17,296"
2005,THE QUEENSWAY,80m EAST OF,HIGH ST,PRIVATE ACCESS,2/25/2004,43.63087,-79.48207,1/28/2010,322,"19,346",644,"38,692"
2006,MCCOWAN RD,180m NORTH OF,LAWRENCE AVE E,PRIVATE ACCESS,7/19/2005,43.75697,-79.24562,6/28/2011,86,"15,226",172,"30,452"
2007,THE WESTWAY,,WINCOTT DR,,12/14/2004,43.68739,-79.54975,12/16/2010,78,"7,883",156,"15,766"
2008,SCARLETT RD,,ALMA DR,SCARLETTWOOD CRT,6/29/2005,43.69264,-79.51745,10/21/2010,308,"9,090",616,"18,180"
2009,HUMBER COLLEGE BLVD,,HUMBERLINE DR,,1/23/2006,43.73216,-79.60922,12/13/2011,"1,295","9,641","2,590","19,282"
2010,ST CLAIR AVE W,,SCARLETT RD,,1/31/1958,43.66609,-79.49925,10/20/2010,542,"13,148","1,084","26,296"
2011,YONGE ST,35m SOUTH OF,YORKVILLE AVE,,10/5/2005,43.67163,-79.38734,6/16/2010,746,"12,272","1,492","24,544"
2012,BIRCHMOUNT RD,,NEWLANDS AVE,,9/22/2004,43.70994,-79.26931,4/6/2009,451,"8,007",902,"16,014"
2014,CHURCH ST,,THE ESPLANADE,,5/27/2004,43.6473,-79.37329,4/7/2008,"3,089","4,441","6,178","8,882"
2016,CHURCH ST,,MAITLAND ST,,8/4/2004,43.66466,-79.38047,10/21/2009,"7,007","10,252","14,014","20,504"
2017,DUNDAS ST W,,HUMBER HILL AVE,,6/16/2004,43.66493,-79.50147,12/1/2009,201,"20,074",402,"40,148"
2018,ISLINGTON AVE,172m SOUTH OF,BERGAMOT AVE,PRIVATE ACCESS,10/1/2004,43.7155,-79.55528,12/3/2009,624,"16,687","1,248","33,374"
2021,MCCOWAN RD,120m NORTH OF,ELLESMERE RD,PRIVATE ACCESS,12/10/2004,43.77327757,-79.25175145,1/12/2010,431,"19,257",862,"38,514"
2023,RICHMOND ST W,,BRANT ST,,12/3/2004,43.64749,-79.39865,1/11/2010,773,"5,219","1,546","10,438"
2024,ST CLAIR AVE W,,MOULD AVE,PRIVATE ACCESS,12/15/2004,43.66824,-79.48704,1/14/2010,472,"10,677",944,"21,354"
2025,QUEEN ST E,,GLEN MANOR DR,,10/8/2004,43.67164,-79.29263,1/12/2010,"1,261","8,708","2,522","17,416"
2026,BLOOR ST E,,HUNTLEY ST,MOUNT PLEASANT RD NB ON-RAMP,1/13/2006,43.67192,-79.37907,8/4/2011,"5,914","16,848","11,828","33,696"
2027,O CONNOR DR,,RIVERCOURT BLVD,,8/4/2005,43.693609,-79.34824,6/1/2010,212,"7,141",424,"14,282"
2028,ST CLAIR AVE W,,MONDOVI GT,PRIVATE ACCESS,11/8/2004,43.6709,-79.47522,1/13/2010,405,"9,215",810,"18,430"
2029,PROGRESS AVE,290m EAST OF,BRIMLEY RD,PRIVATE ACCESS,10/31/2005,43.77733,-79.26128,4/6/2010,346,"13,701",692,"27,402"
2030,SHEPPARD AVE E,115m WEST OF,AMETHYST RD,,5/11/2005,43.78018,-79.30185,1/18/2007,55,"15,545",110,"31,090"
2031,THE WESTWAY,,TREHORNE DR,,8/9/2005,43.69117,-79.536208,4/21/2011,86,"7,883",172,"15,766"
2032,MIDLAND AVE,,HAVENDALE RD,,11/29/2005,43.79331,-79.28186,2/25/2010,840,"14,908","1,680","29,816"
2033,STEELES AVE E,,REDLEA AVE,PRIVATE ACCESS,8/25/2005,43.82412927,-79.30504024,4/21/2010,582,"22,593","1,164","45,186"
2034,LAKE SHORE BLVD W,,PALACE PIER CRT,,8/22/1995,43.63131,-79.47555,4/22/2009,35,"5,505",70,"11,010"
2035,CARLTON ST,108m WEST OF,CHURCH ST,PRIVATE ACCESS,7/6/2005,43.6616,-79.3807,4/1/2010,183,"9,252",366,"18,504"
2036,CHURCH ST,,WOOD ST,,8/10/2005,43.66282,-79.37973,7/27/2010,"3,402","9,024","6,804","18,048"
2037,ALBION RD,,STEINWAY BLVD,PRIVATE ACCESS,1/10/2006,43.74805,-79.62876,2/2/2010,50,"12,811",100,"25,622"
2038,STEELES AVE W,200m EAST OF,ALNESS ST,PRIVATE ACCESS,3/16/2005,43.78535,-79.47835,5/10/2011,114,"19,543",228,"39,086"
2039,ESTHER SHINER BLVD,,PROVOST DR,PRIVATE ACCESS,12/2/2008,43.76836,-79.37052,1/19/2009,80,"3,003",160,"6,006"
2040,GARDINER E PARK LAWN RD RAMP,,LEGION RD N,,12/22/2006,43.62521,-79.48916,6/21/2007,22,"8,423",44,"16,846"
2041,ESTHER SHINER BLVD,,OLD LESLIE ST,PRIVATE ACCESS,3/31/2009,43.76936,-79.36616,2/8/2010,151,"4,825",302,"9,650"
2042,THE POND RD,,IAN MACDONALD BLVD,PRIVATE ACCESS,2/3/2005,43.77093,-79.49832,2/26/2009,"2,414","5,073","4,828","10,146"
2043,MCNICOLL AVE,,TAPSCOTT RD,,1/21/2011,43.82589,-79.24308,4/12/2011,22,"10,607",44,"21,214"
2044,MCNICOLL AVE,,MORNINGSIDE AVE,OASIS BLVD,1/21/2011,43.82729,-79.23467,4/21/2011,10,"6,239",20,"12,478"
2045,MORNINGSIDE AVE,,NEILSON DR,NIGHTSTAR RD,6/22/2006,43.82305,-79.23009,9/8/2011,92,"7,246",184,"14,492"
2046,MORNINGSIDE AVE,,FINCH AVE E,STAINES RD,6/22/2006,43.81977,-79.22108,4/12/2010,360,"9,721",720,"19,442"
2047,WARDEN AVE,273m NORTH OF,FINCH AVE E,,1/18/2006,43.79918,-79.31694,11/28/2011,361,"11,582",722,"23,164"
2049,PASSMORE AVE,,SILVER STAR BLVD,,4/25/2006,43.81999,-79.2981,9/20/2010,264,"8,329",528,"16,658"
2051,KENNEDY RD,,HAVENDALE RD,,11/29/2005,43.7911,-79.29172,7/7/2010,419,"18,702",838,"37,404"
2052,BELLAMY RD N,,NELSON ST,,11/17/2005,43.74654,-79.23107,5/31/2010,667,"6,586","1,334","13,172"
2053,WILLIAM KITCHEN RD,200m EAST OF,KENNEDY RD,PRIVATE ACCESS,12/7/2005,43.77302,-79.28152,5/3/2010,133,"7,184",266,"14,368"
2054,QUEENS PLATE DR,,JANDA CRT,PRIVATE ACCESS,4/25/2006,43.72301,-79.60102,2/1/2007,407,"6,241",814,"12,482"
2055,MARTIN GROVE RD,,LONGBOURNE DR,,4/26/2006,43.68084,-79.56606,1/30/2007,227,"11,479",454,"22,958"
2056,QUEEN ST E,,ELMER AVE,,8/18/2005,43.6693,-79.3035,10/4/2010,"2,891","10,746","5,782","21,492"
2057,KIPLING AVE,,HAYHURST RD,NORTHCREST RD,11/7/2006,43.69209,-79.55759,3/19/2008,90,"10,947",180,"21,894"
2058,BELLAMY RD N,,BENLEIGH DR,,8/1/2006,43.76347,-79.2375,2/8/2011,578,"11,700","1,156","23,400"
2059,VICTORIA PARK AVE,,ROWENA DR,,12/21/2005,43.75152,-79.313,11/1/2011,945,"18,080","1,890","36,160"
2060,YONGE ST,100m NORTH OF,BISHOP AVE,PRIVATE ACCESS,5/10/2006,43.78265956,-79.41624731,5/9/2011,"4,276","22,206","8,552","44,412"
2063,CALEDONIA RD,,BENTWORTH AVE,,9/7/2006,43.71956,-79.46861,3/1/2011,240,"12,328",480,"24,656"
2064,ALBION RD,,SHENDALE DR,,8/29/2006,43.72259,-79.54744,9/30/2011,344,"17,518",688,"35,036"
2065,BRIMLEY RD,,SHEDIAC RD,FRASERTON CRES,10/25/2007,43.74886,-79.25341,2/13/2008,179,"11,711",358,"23,422"
2066,ELLESMERE RD,,DUNDALK DR,WYE VALLEY RD,12/19/2006,43.76518,-79.28401,1/22/2008,865,"16,856","1,730","33,712"
2067,WESTON RD,,CARDELL AVE,PRIVATE ACCESS,8/3/2006,43.70972,-79.53446,1/25/2007,225,"18,068",450,"36,136"
2068,MIDLAND AVE,,GILDER DR,LORD ROBERTS DR,8/9/2006,43.73606,-79.25876,2/23/2011,"2,598","17,293","5,196","34,586"
2069,ASHTONBEE RD,,HAKIMI AVE,PRIVATE ACCESS,10/26/2010,43.73,-79.29195,1/4/2011,201,"7,397",402,"14,794"
2070,LEBOVIC AVE,300m SOUTH OF,EGLINTON AVE E,PRIVATE ACCESS,10/20/2009,43.72429,-79.29027,1/14/2010,149,"5,127",298,"10,254"
2071,MARTIN GROVE RD,,VULCAN ST,PRIVATE ACCESS,9/22/2009,43.70526,-79.57714,2/17/2010,29,"10,722",58,"21,444"
2072,ALBION RD,,CODLIN CRES,CLAIREPORT CRES,6/21/2006,43.74778,-79.63245,9/19/2011,72,"11,343",144,"22,686"
2074,SHEPPARD AVE E,,CONLINS RD,,1/18/2007,43.80423,-79.19015,2/26/2008,92,"12,287",184,"24,574"
2075,BATHURST ST,,DOUGLAS AVE,COVINGTON RD,6/8/2007,43.72088,-79.43014,2/23/2009,"1,374","19,163","2,748","38,326"
2076,AVENUE RD,26m SOUTH OF,ROE AVE,,11/17/2006,43.73218,-79.41937,3/11/2010,326,"18,797",652,"37,594"
2078,THE POND RD,,SENTINEL RD,PRIVATE ACCESS,9/13/2007,43.77002,-79.50248,11/9/2011,"9,454","11,330","18,908","22,660"
2079,IAN MACDONALD BLVD,,THE POND RD,SHOREHAM DR,8/8/2007,43.77258,-79.5114,11/7/2011,844,"10,151","1,688","20,302"
2080,SHOREHAM DR,,MURRAY ROSS PKWY,PRIVATE ACCESS,8/8/2007,43.77189,-79.51372,11/8/2011,864,"9,029","1,728","18,058"
2081,KING ST W,,JOE SHUSTER WAY,,12/7/2006,43.63973,-79.42358,9/29/2011,847,"8,970","1,694","17,940"
2082,ISLINGTON AVE,,GOLFDOWN DR,,4/18/2007,43.72154,-79.55809,3/18/2008,88,"8,806",176,"17,612"
2083,BLOOR ST W,,WALMER RD,ROBERT ST,4/3/2007,43.66637,-79.40533,12/10/2009,"5,330","9,839","10,660","19,678"
2084,DUNDAS ST W,,GILMOUR AVE,,3/8/2007,43.66559,-79.47897,12/10/2009,470,"10,731",940,"21,462"
2085,JARVIS ST,170m NORTH OF,DUNDAS ST E,,4/17/2007,43.65857,-79.37511,6/17/2010,293,"14,566",586,"29,132"
2086,DUPONT ST,,HOWLAND AVE,,2/28/2007,43.67371,-79.41182,4/7/2008,"1,470","12,217","2,940","24,434"
2087,QUEEN ST W,,ST PATRICK ST,,3/9/2007,43.65043,-79.38858,2/25/2008,"3,438","7,554","6,876","15,108"
2088,QUEEN ST W,,PORTLAND ST,,2/22/2007,43.64774,-79.40141,8/12/2010,"1,346","7,433","2,692","14,866"
2089,LAKE SHORE BLVD W,25m EAST OF,BUDAPEST LANE,,6/28/2007,43.63704,-79.44753,3/29/2010,236,"14,539",472,"29,078"
2090,SHEPPARD AVE W,33m WEST OF,BUCKLAND RD,,7/5/2007,43.74104,-79.50378,4/19/2010,384,"12,845",768,"25,690"
2091,MIDLAND AVE,175m NORTH OF,MCNICOLL AVE,PRIVATE ACCESS,5/3/2007,43.81608,-79.29288,3/4/2010,85,"10,597",170,"21,194"
2092,SHEPPARD AVE E,,HERONS HILL WAY,,2/16/2011,43.77553291,-79.3351078,5/10/2011,268,"21,184",536,"42,368"
2093,BIRCHMOUNT RD,,RANSTONE GDNS,,3/8/2007,43.7387,-79.28124,8/25/2010,98,"13,602",196,"27,204"
2095,MCNICOLL AVE,,INNISLAWN RD,,9/19/2007,43.8074,-79.31654,4/28/2008,86,"11,111",172,"22,222"
2096,BREMNER BLVD,,NAVY WHARF CRT,,4/5/2007,43.64077,-79.39158,12/16/2009,709,"7,773","1,418","15,546"
2097,DUPONT ST,,EDWIN AVE,,4/11/2007,43.66491,-79.45549,3/31/2008,652,"11,426","1,304","22,852"
2098,CORPORATE DR,,LEE CENTRE DR,,3/30/2007,43.78059,-79.24702,9/14/2009,730,"5,865","1,460","11,730"
2099,DANFORTH RD,,NESTON AVE,TYNE CRT,6/7/2007,43.73338,-79.24867,1/11/2011,311,"10,708",622,"21,416"
2100,BIRCHMOUNT RD,,MODERN RD,,7/12/2007,43.74411,-79.28343,11/29/2011,532,"12,886","1,064","25,772"
2101,BRIMLEY RD,,BERNADINE ST,APPLEFIELD DR,7/18/2007,43.76835,-79.26077,12/13/2011,157,"14,777",314,"29,554"
2102,BIRCHMOUNT RD,,VAUXHALL DR,,7/24/2007,43.75898,-79.28949,12/13/2011,592,"16,191","1,184","32,382"
2103,MIDLAND AVE,35m SOUTH OF,NORBURY CRES,,10/25/2007,43.75562,-79.26653,4/23/2008,330,"13,767",660,"27,534"
2104,KINGSTON RD,,QUEENSBURY AVE,,8/15/2007,43.68547,-79.27438,2/20/2008,169,"12,797",338,"25,594"
2105,LESLIE ST,60m SOUTH OF,FRANCINE DR,,1/18/2008,43.80412,-79.37138,3/8/2010,209,"8,769",418,"17,538"
2106,FINCH AVE W,30m WEST OF,ENDELL ST,,4/30/2008,43.77479325,-79.43792897,8/5/2009,143,"9,323",286,"18,646"
2107,PARKWOODS VILLAGE DR,45m NORTH OF,BROOKBANKS DR,,1/11/2008,43.76121,-79.32402,3/9/2010,597,"7,981","1,194","15,962"
2108,LAWRENCE AVE W,,BROOKHAVEN DR,,10/17/2007,43.70437,-79.49665,9/14/2009,320,"11,094",640,"22,188"
2109,SHEPPARD AVE E,,GREENBRIAR RD,PRIVATE ACCESS,9/12/2007,43.76844,-79.38029,3/31/2008,213,"18,121",426,"36,242"
2110,MORNINGSIDE AVE,120m SOUTH OF,KINGSTON RD,PRIVATE ACCESS,11/27/2007,43.76954,-79.18643,6/1/2010,"2,014","13,168","4,028","26,336"
2111,LAWRENCE AVE E,,BAYVIEW AVE NB RAMP,CHEDDINGTON PL,6/22/2009,43.72742866,-79.38183648,10/20/1999,908,"8,432","1,816","16,864"
2112,LESLIE ST,,COLDWATER RD,FARMSTEAD RD,8/14/2007,43.75486,-79.36041,3/18/2008,459,"21,560",918,"43,120"
2113,LAKE SHORE BLVD W,,PARKSIDE DR,,3/1/1949,43.63791345,-79.45377059,10/6/2009,95,"38,490",190,"76,980"
2114,LAKE SHORE BLVD W,50m EAST OF,BRITISH COLUMBIA RD,,6/20/1979,43.63132,-79.42941,12/10/2007,0,"27,298",0,"54,596"
2115,FINCH AVE E,,SCOTTFIELD DR,TIFFIELD RD,9/9/2011,43.81088,-79.2529,1/31/2012,143,"12,463",286,"24,926"
2116,FINCH AVE W,200m EAST OF,CHESSWOOD DR,,3/3/2009,43.76704,-79.47518,2/25/2010,271,"16,105",542,"32,210"
2117,SPADINA CRES,20m SOUTH OF,RUSSELL ST,,11/28/2007,43.65967,-79.39993,5/27/2010,437,"5,225",874,"10,450"
2118,SPADINA AVE,,WELLINGTON ST W,,12/21/2007,43.64403,-79.3945,4/23/2009,"1,391","13,806","2,782","27,612"
2119,KIPLING AVE,,PENLEA AVE,,9/26/2007,43.74102,-79.58096,3/20/2008,"1,233","13,078","2,466","26,156"
2120,KIPLING AVE,,HENLEY CRES,,8/2/2007,43.73054,-79.57583,3/18/2008,60,"8,225",120,"16,450"
2121,WESTON RD,,HABITANT DR,,8/8/2007,43.74602,-79.54112,3/17/2008,875,"19,180","1,750","38,360"
2122,DUNDAS ST W,,SHERIDAN AVE,,8/9/2007,43.64978,-79.43364,2/11/2008,627,"5,899","1,254","11,798"
2123,ROYAL YORK RD,16m SOUTH OF,GOVERNMENT RD,,6/14/2007,43.65757027,-79.51596513,5/17/2010,241,"13,339",482,"26,678"
2124,DUNDAS ST W,,CHESTNUT HILLS CRES,,7/26/2007,43.653,-79.52489,1/14/2009,125,"21,366",250,"42,732"
2125,PHARMACY AVE,,KNIGHTSBRIDGE RD,,8/30/2007,43.71618,-79.29358,1/23/2008,662,"17,463","1,324","34,926"
2127,W R  ALLEN RD,,DE BOERS DR,,11/3/2009,43.7518,-79.46369,4/15/2010,86,"26,928",172,"53,856"
2128,DUFFERIN ST,,YORK UNIVERSITY BUSWAY,,11/4/2009,43.7719,-79.46766,5/17/2010,307,"23,064",614,"46,128"
2129,ALNESS ST,,YORK UNIVERSITY BUSWAY,,11/4/2009,43.77117141,-79.47235301,4/20/2010,112,"10,065",224,"20,130"
2130,MURRAY ROSS PKWY,,COLUMBIA GT,JACK EVELYN WIGGINS DR,8/19/2009,43.76629423,-79.49449281,5/2/2011,725,"1,872","1,450","3,744"
2131,THE POND RD,,JAMES GILLIES ST,YORK UNIVERSITY BUSWAY,8/19/2009,43.77113708,-79.49711678,5/10/2010,185,"3,756",370,"7,512"
2132,YORK BLVD,,YORK UNIVERSITY BUSWAY,PRIVATE ACCESS,8/26/2009,43.77446656,-79.4970012,4/22/2010,350,"3,982",700,"7,964"
2133,BATHURST ST,,CARIBOU RD,DELL PARK AVE,10/4/2007,43.71757485,-79.42961143,12/10/2009,"1,017","17,818","2,034","35,636"
2134,DUFFERIN ST,,SASKATCHEWAN RD,,5/31/2007,43.63263092,-79.4251274,5/25/2010,287,"7,822",574,"15,644"
2135,LAKE SHORE BLVD W,,SYMONS ST,,10/17/2007,43.60858,-79.49032,9/17/2009,509,"7,859","1,018","15,718"
2136,LAKE SHORE BLVD W,,HILLSIDE AVE,,10/23/2007,43.61116,-79.49,9/16/2009,335,"7,975",670,"15,950"
2137,KIPLING AVE,,HINTON RD,PRIVATE ACCESS,12/5/2007,43.72572,-79.5734,3/17/2008,123,"9,110",246,"18,220"
2138,WESTON RD,70m SOUTH OF,DAMASK AVE,,9/25/2007,43.74119,-79.53997,3/30/2010,174,"11,810",348,"23,620"
2139,KIPLING AVE,,SNARESBROOK DR,PRIVATE ACCESS,12/6/2007,43.72172,-79.57148,3/19/2008,766,"10,796","1,532","21,592"
2140,ALBION RD,280m EAST OF,FINCH AVE W,,12/20/2007,43.74058552,-79.58566904,6/1/2009,854,"12,043","1,708","24,086"
2141,WESTON RD,,BIRDSTONE CRES,,10/24/2007,43.67407321,-79.46955975,5/15/2008,135,"15,210",270,"30,420"
2142,FINCH AVE E,80m EAST OF,YONGE ST,PRIVATE ACCESS,4/17/2008,43.77999,-79.41458,5/17/2010,"1,186","9,851","2,372","19,702"
2143,CHERRY ST,,COMMISSIONERS ST,,7/17/2009,43.64525732,-79.35268224,10/19/2009,517,"5,622","1,034","11,244"
2145,EVANS AVE,,BESTOBELL RD,,12/4/2007,43.61257426,-79.54046146,3/18/2008,49,"10,813",98,"21,626"
2146,BELFIELD RD,,IRON ST,,11/27/2007,43.70059213,-79.58134471,2/11/2008,43,"8,795",86,"17,590"
2149,VICTORIA PARK AVE,170m NORTH OF,DENTON AVE,,5/21/2010,43.69431442,-79.28959072,3/3/2010,"1,779","7,697","3,558","15,394"
2150,FINCH AVE W,,EDITHVALE DR,PRIVATE ACCESS,5/7/2008,43.77715302,-79.42725991,2/11/2010,289,"15,479",578,"30,958"
2151,DUFFERIN ST,,GIBSON ST,,2/17/2009,43.6903379,-79.44828658,10/19/2009,366,"15,803",732,"31,606"
2152,ROYAL YORK RD,,GLENROY AVE,,1/8/2008,43.64218328,-79.50946953,9/14/2009,200,"10,484",400,"20,968"
2153,WESTON RD,,SIDNEY BELSEY CRES,PRIVATE ACCESS,7/3/2008,43.69325,-79.50466,9/14/2009,506,"6,812","1,012","13,624"
2154,HUMBERWOOD BLVD,,MORNING STAR DR,,6/11/2008,43.72615299,-79.62231058,10/5/2009,374,"7,890",748,"15,780"
2156,MARKHAM RD,,SELECT AVE,,11/12/2008,43.83339665,-79.25122146,3/3/2010,25,"23,881",50,"47,762"
2157,INGRAM DR,,KINCORT ST,PRIVATE ACCESS,7/16/2008,43.70080609,-79.46964542,8/6/2009,199,"7,108",398,"14,216"
2158,BRIDLETOWNE CRCL,,BEVERLY GLEN BLVD,PRIVATE ACCESS,10/7/2008,43.799436,-79.32029807,6/17/2009,485,"5,174",970,"10,348"
2159,MCLEVIN AVE,,PINERY TRL (WEST),PRIVATE ACCESS,10/7/2008,43.80614648,-79.22561057,5/17/2010,327,"6,019",654,"12,038"
2160,MARKHAM RD,190m SOUTH OF,STEELES AVE E,PRIVATE ACCESS,6/18/2009,43.83491,-79.251069,9/24/2009,35,"22,041",70,"44,082"
2161,STEELES AVE E,,MARYDALE AVE,PRIVATE ACCESS,10/9/2008,43.83582544,-79.254537,10/7/2009,95,"10,833",190,"21,666"
2163,BAMBURGH CRCL,,WINTERMUTE BLVD,,5/20/2010,43.816115,-79.322537,4/21/2011,611,"4,572","1,222","9,144"
2164,WILLOWDALE AVE,,ABITIBI AVE,,6/16/2009,43.79754289,-79.41398074,10/26/2009,92,"7,408",184,"14,816"
2165,BIRCHMOUNT RD,,STALEY TER,,6/17/2009,43.80683579,-79.31057137,2/11/2010,45,"11,139",90,"22,278"
2166,BIRCHMOUNT RD,,CHELWOOD RD,PRIVATE ACCESS,2/6/2009,43.72530358,-79.27623444,2/10/2010,416,"9,123",832,"18,246"
2167,PORT UNION RD,,ADENMORE RD,CLAPPISON BLVD,8/28/2008,43.7813421,-79.13763114,1/25/2010,293,"6,168",586,"12,336"
2168,BIRCHMOUNT RD,,BONNIEWOOD RD,,1/27/2009,43.72767285,-79.27725461,2/16/2010,358,"9,538",716,"19,076"
2169,BRIMLEY RD,,COMRIE TER,ANSON AVE,7/3/2009,43.72439724,-79.24317442,1/26/2010,240,"5,193",480,"10,386"
2170,PHARMACY AVE,,BOLSTER AVE,NANCY AVE,8/26/2008,43.70642,-79.28942,1/11/2010,215,"6,099",430,"12,198"
2171,MORNINGSIDE AVE,28m NORTH OF,LING RD,,7/15/2009,43.76661,-79.18563,9/15/2009,"1,161","7,160","2,322","14,320"
2172,SCARBOROUGH GOLF CLUB RD,,PAR AVE,,7/9/2009,43.76426141,-79.21664145,9/16/2009,853,"6,972","1,706","13,944"
2173,MORNINGSIDE AVE,,DANZIG ST,,7/15/2009,43.76487,-79.18486,9/15/2009,990,"7,801","1,980","15,602"
2174,SCARBOROUGH GOLF CLUB RD,,BANKWELL AVE,SLAN AVE,7/8/2009,43.77320785,-79.22027647,9/15/2009,189,"6,015",378,"12,030"
2175,BELLAMY RD N,,AMARILLO DR,PRIVATE ACCESS,12/11/2008,43.74865,-79.23192,6/18/2009,126,"5,316",252,"10,632"
2176,STEELES AVE E,280 M WEST OF,MARYDALE AVE,PRIVATE ACCESS,11/12/2008,43.83519075,-79.25727502,4/19/2010,160,"12,481",320,"24,962"
2177,YONGE ST,280m SOUTH OF,CUMMER AVE,PRIVATE ACCESS,10/6/2009,43.78439,-79.41666,1/26/2010,"1,317","28,814","2,634","57,628"
2178,LAWRENCE AVE E,,ELINOR AVE,,8/27/2008,43.74404454,-79.30075694,10/12/2010,367,"20,967",734,"41,934"
2179,MORTIMER AVE,,WOODMOUNT AVE,,9/18/2008,43.69198,-79.31817,9/14/2009,177,"5,901",354,"11,802"
2186,LAKE SHORE BLVD W,,DAN LECKIE WAY,,1/29/2009,43.63727087,-79.39734276,9/16/2009,148,"23,987",296,"47,974"
2187,JARVIS ST,,GLOUCESTER ST,EARL PL,9/17/2008,43.66787942,-79.37924523,5/18/2011,"1,949","14,674","3,898","29,348"
2189,ROYAL YORK RD,,ALLANHURST DR,,8/19/2008,43.67931,-79.52527,4/12/2010,228,"10,193",456,"20,386"
2190,MARKHAM RD,,MARKANNA DR,,10/23/2008,43.74060293,-79.21805667,9/17/2009,366,"6,563",732,"13,126"
2191,KINGSTON RD,,OVERTURE RD,PAYZAC AVE,10/16/2008,43.75891445,-79.19778672,9/9/2009,416,"22,524",832,"45,048"
2192,DORIS AVE,,BYNG AVE,,12/10/2009,43.77694,-79.41317,2/10/2010,718,"5,206","1,436","10,412"
2193,THE DONWAY W,,OVERLAND DR,PRIVATE ACCESS,2/27/2009,43.73295886,-79.34692563,9/22/2009,"1,231","6,333","2,462","12,666"
2194,BAYVIEW AVE,620m SOUTH OF,POTTERY RD,PRIVATE ACCESS,5/29/2008,43.68288949,-79.3661199,5/31/2010,0,"16,607",0,"33,214"
2195,MARTIN GROVE RD,18m NORTH OF,BETTERIDGE LANE,,4/2/2009,43.73908,-79.59279,5/10/2011,59,"6,247",118,"12,494"
2196,MARTIN GROVE RD,270m NORTH OF,GARFELLA DR,,4/1/2009,43.74661,-79.59647,5/10/2011,175,"6,540",350,"13,080"
2197,MARTIN GROVE RD,,LAVINGTON DR,,3/19/2009,43.68824,-79.56934,9/24/2009,68,"8,570",136,"17,140"
2198,ST CLAIR AVE W,,ALBERTA AVE,,10/29/2009,43.6799689,-79.43384691,4/12/2010,"2,767","9,127","5,534","18,254"
2199,WILLOWDALE AVE,,OTONABEE AVE,,6/16/2009,43.79590296,-79.41330057,10/19/2009,177,"8,158",354,"16,316"
2200,PHARMACY AVE,20m SOUTH OF,ALBION AVE,,9/17/2009,43.69564,-79.28478,6/14/2010,888,"5,458","1,776","10,916"
2201,SANDHURST CRCL,235m NORTH OF,FINCH AVE E,,1/23/2009,43.80922508,-79.27140043,5/10/2011,293,"2,340",586,"4,680"
2202,LOWER SIMCOE ST,,BREMNER BLVD,,12/16/2008,43.64239,-79.38403,11/23/2009,"1,675","6,151","3,350","12,302"
2203,CARLINGVIEW DR,,WORCESTER RD,PRIVATE ACCESS,7/16/2009,43.69350321,-79.59884939,9/21/2009,63,"8,415",126,"16,830"
2204,HUMBER COLLEGE BLVD,,WESTMORE DR,,7/16/2009,43.73085446,-79.59964493,9/28/2009,"1,547","9,363","3,094","18,726"
2205,KIPLING AVE,,REDWATER DR,PRIVATE ACCESS,11/26/2009,43.71556,-79.56852,1/27/2010,312,"14,634",624,"29,268"
2206,TRETHEWEY DR,60m WEST OF,MARTHA EATON WAY,,6/3/2009,43.69660869,-79.49093666,9/22/2009,797,"6,354","1,594","12,708"
2207,DUNDAS ST W,,HIGH PARK AVE,,10/8/2009,43.66542743,-79.47058866,1/26/2010,636,"9,792","1,272","19,584"
2208,THE WESTWAY,,TRIO AVE,,3/29/2011,43.6941532,-79.5347476,2/7/2012,24,"5,783",48,"11,566"
2209,THE WESTWAY,,SUN ROW DR,,6/30/2011,43.68921,-79.54083,1/31/2012,164,"6,889",328,"13,778"
2210,BLOOR ST W,,NEILSON DR,,2/3/2011,43.6344759,-79.5672014,4/6/2011,121,"13,027",242,"26,054"
2211,THE EAST MALL,164m NORTH OF,VALHALLA INN RD,,3/22/2011,43.64284767,-79.55827296,2/1/2012,288,"9,148",576,"18,296"
2212,BLOOR ST W,,WILMAR RD,,10/6/2010,43.6397744,-79.5444764,4/13/2011,124,"10,416",248,"20,832"
2213,MARTIN GROVE RD,,DEWITT RD,,6/9/2009,43.66918,-79.56074,9/28/2009,463,"7,964",926,"15,928"
2214,MARTIN GROVE RD,,MILLBURN DR,,6/9/2009,43.66439,-79.55858,9/29/2009,171,"6,319",342,"12,638"
